feature,DMR,pvalue,odds_ratio,effect_size,fdr,-log10(FDR),log2(odds_ratio),exposure,condition
H3K4me1_Th-Naive,OP_Low_eDMR_Tc-Naive,1.4652975929577454e-10,0.6590267524119507,0.019861267999363805,4.146543260463208e-10,9.382313799307958,-0.6015910639656108,OP,Low
H3K4me1_Th-Naive,OP_High_eDMR_Th-Mem,9.529481436543374e-59,0.5612338972839933,0.047373272678337935,1.3732513718232888e-57,56.86224995846354,-0.8333259477138389,OP,High
H3K4me1_Th-Naive,OP_Ctrl_eDMR_Th-Mem,3.6516400208073485e-16,1.3655007629574893,0.024920541844955756,1.4040813037752198e-15,14.85260774351775,0.4494301201923086,OP,Ctrl
H3K4me1_Th-Naive,OP_Low_eDMR_Th-Mem,9.569280661663106e-06,0.7471749958125874,0.01374892422189543,1.9033979021012953e-05,4.720470413697636,-0.4204819187755112,OP,Low
H3K4me1_Th-Naive,OP_Med_eDMR_Th-Mem,8.351102954052043e-07,0.756708054822262,0.015210490852702969,1.8250976169095727e-06,5.738713901973865,-0.40219129282540694,OP,Med
H3K4me1_Th-Naive,OP_High_eDMR_Th-Naive,1.5412116664904372e-14,0.7569156492158096,0.022905580567188544,5.4642959084660955e-14,13.26246579030488,-0.4017955598527186,OP,High
H3K4me1_Th-Naive,OP_Low_eDMR_Th-Naive,7.838291840097398e-07,0.7413451564900583,0.015290350460272927,1.7168427056937202e-06,5.765269492362948,-0.4317827040173468,OP,Low
H3K4me1_Th-Naive,OP_Med_eDMR_Th-Naive,5.5923777638230476e-14,0.6564728704357805,0.023131324009184585,1.9170522728584902e-13,12.717366044918242,-0.6071927037181691,OP,Med
H3K4me1_Th-Naive,OP_Ctrl_eDMR_Th-Naive,0.007234075818462946,1.106588001590416,0.008151967219592332,0.010710529849932787,1.9701890440878307,0.14611818625841289,OP,Ctrl
H3K4me1_Th-Naive,COVID_W_eDMR_B-Mem,1.255261032180411e-07,0.7532544394624549,0.01627073702559421,2.92685775190251e-07,6.533598384182198,-0.4087908242178479,COVID,W
H3K4me1_Th-Naive,COVID_C_eDMR_B-Mem,2.663062284693584e-19,0.5839578917393479,0.027671256983389625,1.1875034543542898e-18,17.925365118372717,-0.7760637524413856,COVID,C
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_B-Mem,0.04905517610076419,1.1216477736781043,0.006119234706801218,0.0649487095134461,1.1874294736403326,0.16561970362368295,COVID,Ctrl
H3K4me1_Th-Naive,COVID_C_eDMR_B-Naive,0.777560506377843,0.9736389090062256,0.0008851523497791714,0.811665856595784,0.0906227226098592,-0.03854127204043578,COVID,C
H3K4me1_Th-Naive,COVID_W_eDMR_B-Naive,0.1540014761260341,1.0861981837821193,0.00442865609520177,0.18775914990282386,0.7263988897140465,0.1192873560651212,COVID,W
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_B-Naive,0.7812599856209193,0.9787562036346088,0.0008666382243357459,0.8151845353734362,0.0887440677966331,-0.030978548244070366,COVID,Ctrl
H3K4me1_Th-Naive,COVID_W_eDMR_Monocyte,2.5335901862219234e-93,0.5536045678148009,0.05754793518371782,6.352072538313537e-92,91.19708455107066,-0.8530722481255609,COVID,W
H3K4me1_Th-Naive,COVID_C_eDMR_Monocyte,6.7530472166337634e-12,0.7422740940406264,0.02082099907705139,2.0746779632721674e-11,10.68304930600149,-0.4299760763773324,COVID,C
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_Monocyte,3.432405014733438e-192,2.4961739713055877,0.09043866770220622,2.4623121521751993e-190,100.0,1.3197184866013287,COVID,Ctrl
H3K4me1_Th-Naive,COVID_W_eDMR_NK-cell1,3.8836854201761886e-16,1.7603052020866603,0.025535604749201742,1.4901564581070983e-15,14.826768130698257,0.8158255853193116,COVID,W
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_NK-cell1,6.246338077336867e-18,0.5997696693666483,0.02658026146615545,2.6189850948833927e-17,16.581866973215973,-0.7375195286005698,COVID,Ctrl
H3K4me1_Th-Naive,COVID_C_eDMR_NK-cell1,9.782028716522051e-07,1.3972781287791003,0.015324554810920746,2.1245917839995297e-06,5.672724502313469,0.4826192183656296,COVID,C
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_NK-cell2,8.1057125257114465e-16,1.7124314866795305,0.025233450039795734,3.0686803814596336e-15,14.51304834317357,0.776046267895068,COVID,Ctrl
H3K4me1_Th-Naive,COVID_C_eDMR_NK-cell2,0.000556184177203751,0.794975203772938,0.0107338422434578,0.000932158610770543,3.030510184296609,-0.33101823317177415,COVID,C
H3K4me1_Th-Naive,COVID_W_eDMR_NK-cell2,0.006896626516999909,0.8761804486790594,0.008300220310599063,0.010228121359991295,1.9902041275696505,-0.1907000725438534,COVID,W
H3K4me1_Th-Naive,COVID_W_eDMR_Tc-Mem,4.384524176040674e-40,0.5382283886951702,0.04004274159535919,3.95331225707594e-39,38.403038881035435,-0.8937096073843045,COVID,W
H3K4me1_Th-Naive,COVID_C_eDMR_Tc-Mem,2.64472110755422e-08,0.7672459221736324,0.017012456817010004,6.462535814282167e-08,7.189597037104652,-0.382239021938205,COVID,C
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_Tc-Mem,2.194967798778972e-111,2.1556199315120663,0.06883126067197516,6.914148566153761e-110,100.0,1.1081028314954633,COVID,Ctrl
H3K4me1_Th-Naive,COVID_C_eDMR_Tc-Naive,3.2939458290621395e-19,1.3086939297520248,0.026737828831060302,1.464174563908761e-18,17.834407142114483,0.38812772703072584,COVID,C
H3K4me1_Th-Naive,COVID_W_eDMR_Tc-Naive,2.1225892782340988e-138,1.9744236853493018,0.07511315113023881,8.914874968583216e-137,100.0,0.9814316063924224,COVID,W
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_Tc-Naive,0.0,3.496921893711841,0.13437965028159218,0.0,100.0,1.806085572754813,COVID,Ctrl
H3K4me1_Th-Naive,COVID_W_eDMR_Th-Mem,1.6322862279854973e-27,0.6135690014303552,0.032868335050614844,9.872067106856287e-27,26.005591901118944,-0.7047024976599214,COVID,W
H3K4me1_Th-Naive,COVID_C_eDMR_Th-Mem,1.0931851902590673e-20,0.5749654298779919,0.028710561799756153,5.128316968909839e-20,19.29002513996462,-0.7984528790788877,COVID,C
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_Th-Mem,1.0087908927352165e-25,1.5375909372517724,0.032293334520740194,5.754147936042778e-25,24.240018976825052,0.6206717378291027,COVID,Ctrl
H3K4me1_Th-Naive,COVID_W_eDMR_Th-Naive,2.7224304638731932e-67,1.5300963640471663,0.05057553824263918,4.5815148285866e-66,65.33899090345389,0.613622515372225,COVID,W
H3K4me1_Th-Naive,COVID_Ctrl_eDMR_Th-Naive,0.0,8.736402439026984,0.34159362890961503,0.0,100.0,2.0,COVID,Ctrl
H3K4me1_Th-Naive,COVID_C_eDMR_Th-Naive,2.472323927582419e-38,1.3806628196795512,0.037648458121535534,2.12580923537008e-37,36.67247571052923,0.4653610330132952,COVID,C
H3K4me1_Th-Naive,Flu_D28_eDMR_B-Mem,0.14773817420174293,1.0804834063700057,0.004482877972496533,0.18059338010630965,0.7432981733801711,0.11167691603681948,Flu,D28
H3K4me1_Th-Naive,Flu_D1_eDMR_B-Mem,9.161379579911008e-07,0.7847533330318931,0.015053844741938967,1.994197973673652e-06,5.700231729371344,-0.3496888436019575,Flu,D1
H3K4me1_Th-Naive,Flu_D28_eDMR_B-Naive,2.1239341098748565e-28,1.9437785809256702,0.03459828067534233,1.3211407868259551e-27,26.879050899506076,0.9588638884942149,Flu,D28
H3K4me1_Th-Naive,Flu_D1_eDMR_B-Naive,9.73708327764046e-14,1.6217942761685509,0.02330595789248053,3.2953186794989817e-13,12.482102579839154,0.697590825982503,Flu,D1
H3K4me1_Th-Naive,Flu_D1_eDMR_Monocyte,0.00023154786107960993,1.2093335232921623,0.011411336849530242,0.0004034129371902865,3.3942501783586025,0.27421218175992007,Flu,D1
H3K4me1_Th-Naive,Flu_D28_eDMR_Monocyte,2.6096509179100383e-22,1.6346784048070468,0.03022025772227572,1.312571608046052e-21,20.881876994107962,0.709006837909566,Flu,D28
H3K4me1_Th-Naive,Flu_D28_eDMR_NK-cell2,1.1538000067910589e-16,1.5311695036033557,0.025773276841750476,4.544908403504018e-16,15.342474864973063,0.6146340009773636,Flu,D28
H3K4me1_Th-Naive,Flu_D1_eDMR_NK-cell2,1.5430853227286218e-38,1.9377065418227981,0.04047453969423725,1.3373406130314721e-37,36.87375796632034,0.9543500967002256,Flu,D1
H3K4me1_Th-Naive,Flu_D28_eDMR_Tc-Mem,4.4988775571396235e-07,0.8300222457933872,0.015132744899923549,1.0064868798444848e-06,5.997191882025481,-0.26877809160163707,Flu,D28
H3K4me1_Th-Naive,Flu_D1_eDMR_Tc-Mem,0.6535516460829955,0.9823292713245932,0.0013590977501352138,0.6966491949787073,0.1569858604069143,-0.025721405904287117,Flu,D1
H3K4me1_Th-Naive,Flu_D1_eDMR_Tc-Naive,1.3177395657246813e-27,1.7930529515452311,0.03396540934748265,7.999224491625798e-27,26.096952114924687,0.8424180937855975,Flu,D1
H3K4me1_Th-Naive,Flu_D28_eDMR_Tc-Naive,5.397003489302266e-42,2.056006299936066,0.04240420027131761,5.164727389762675e-41,40.28695259694132,1.0398446851896683,Flu,D28
H3K4me1_Th-Naive,Flu_D28_eDMR_Th-Mem,0.0025440979471176408,0.8720133340036168,0.00922730002581848,0.003978264856686106,2.40030630668966,-0.1975778993876651,Flu,D28
H3K4me1_Th-Naive,Flu_D1_eDMR_Th-Mem,0.6124496813834545,1.0234797591982139,0.001552429231453617,0.6571130424275754,0.18235991281539854,0.03348257124934733,Flu,D1
H3K4me1_Th-Naive,Flu_D28_eDMR_Th-Naive,2.1903001413759647e-26,1.7849077192417786,0.03317016967573053,1.2752529496115509e-25,24.894403663289,0.8358494880169955,Flu,D28
H3K4me1_Th-Naive,Flu_D1_eDMR_Th-Naive,1.6592568997779468e-40,1.9837333838712738,0.04156336739364105,1.519774166916837e-39,38.81822094188978,0.98821813882257,Flu,D1
H3K27me3_Tc-Naive,HIV_acu_eDMR_B-Mem,0.023937928105436525,0.8970143731261446,0.006941341216371244,0.033033130780711906,1.4810502632340485,-0.15679699282902404,HIV,acu
H3K27me3_Tc-Naive,HIV_pre_eDMR_B-Mem,0.0018641925945914936,1.1924104369337802,0.00967829573378773,0.00296221258199599,2.528383777727382,0.2538809081226233,HIV,pre
H3K27me3_Tc-Naive,HIV_cro_eDMR_B-Mem,0.00012194788267092943,1.206626731292406,0.01188975859184483,0.00021914496085022754,3.659268511321229,0.27097944891896725,HIV,cro
H3K27me3_Tc-Naive,HIV_cro_eDMR_B-Naive,1.2622687578914145e-09,1.6951816093565428,0.01909898963167707,3.363768262623867e-09,8.473173931343316,0.7614398414340734,HIV,cro
H3K27me3_Tc-Naive,HIV_pre_eDMR_B-Naive,1.6231592101498442e-13,1.8044398830157093,0.023187743435883614,5.413101023872639e-13,12.266553867662122,0.8515510789958239,HIV,pre
H3K27me3_Tc-Naive,HIV_acu_eDMR_B-Naive,2.6349546233881845e-18,2.0255275809281477,0.027446279260488687,1.1259275668982208e-17,16.94848954759146,1.0182977298514793,HIV,acu
H3K27me3_Tc-Naive,HIV_pre_eDMR_Monocyte,9.667532326748896e-27,1.7734097829585582,0.03340317121352975,5.692780569639793e-26,25.244675555909375,0.8265259392446943,HIV,pre
H3K27me3_Tc-Naive,HIV_cro_eDMR_Monocyte,1.6195392289818125e-07,1.4619371519832927,0.016424861451932626,3.7372227148234923e-07,6.427451020176384,0.5478812918163778,HIV,cro
H3K27me3_Tc-Naive,HIV_acu_eDMR_Monocyte,0.0033276677486547084,1.2020663027604566,0.009161050619593767,0.005128480262471142,2.290011311575308,0.26551647344147095,HIV,acu
H3K27me3_Tc-Naive,HIV_cro_eDMR_NK-cell1,7.7841265526539e-06,0.8061184154997458,0.0137158050827048,1.5622298501017467e-05,4.806255068226282,-0.3109363145634355,HIV,cro
H3K27me3_Tc-Naive,HIV_acu_eDMR_NK-cell1,0.7453928261334213,0.9775090795469562,0.001011849746146189,0.7834910848398388,0.10596594090169789,-0.03281799200033176,HIV,acu
H3K27me3_Tc-Naive,HIV_pre_eDMR_NK-cell1,0.0004798059800165297,0.8140593768810386,0.010820801834717796,0.0008087005953699972,3.0922122371591882,-0.296794067462604,HIV,pre
H3K27me3_Tc-Naive,HIV_acu_eDMR_NK-cell2,0.09611984320166139,1.099828488908942,0.005171553477954135,0.12129761414816746,0.9161477413632357,0.13727856239292394,HIV,acu
H3K27me3_Tc-Naive,HIV_pre_eDMR_NK-cell2,8.195533313209367e-46,2.446224347584699,0.04458745222794403,8.698239892248559e-45,44.06056861892372,1.2905567220605056,HIV,pre
H3K27me3_Tc-Naive,HIV_cro_eDMR_NK-cell2,5.933251049774444e-05,1.3400269600412948,0.012583660673042394,0.00010993965180464412,3.95884564284383,0.42226202659842804,HIV,cro
H3K27me3_Tc-Naive,HIV_cro_eDMR_Tc-Mem,2.2447142629770022e-07,1.2704069811070227,0.015997755170697063,5.135254137927835e-07,6.289438058791417,0.34529074547512745,HIV,cro
H3K27me3_Tc-Naive,HIV_pre_eDMR_Tc-Mem,1.96664476223894e-15,0.7926955944035188,0.023057392784954594,7.290903328285289e-15,14.137218660133959,-0.3351611365951192,HIV,pre
H3K27me3_Tc-Naive,HIV_acu_eDMR_Tc-Mem,7.381882297559483e-301,3.744880729801286,0.1151093584188236,1.2955203432216892e-298,100.0,1.9049197712169217,HIV,acu
H3K27me3_Tc-Naive,HIV_acu_eDMR_Tc-Naive,0.2870372373591776,1.0556360874932762,0.003290343817105575,0.33250848288142354,0.4781972705966693,0.07811257593376514,HIV,acu
H3K27me3_Tc-Naive,HIV_cro_eDMR_Tc-Naive,5.911560122550983e-07,1.3540191535913737,0.015591598644543103,1.3085318217214203e-06,5.883215711442156,0.4372481470339186,HIV,cro
H3K27me3_Tc-Naive,HIV_pre_eDMR_Tc-Naive,3.362793367984075e-111,3.631176533396728,0.07036251529087065,1.0558956300494405e-109,100.0,1.860437069952235,HIV,pre
H3K27me3_Tc-Naive,HIV_acu_eDMR_Th-Mem,0.02680235528153121,0.8866635466827607,0.006847021317338348,0.036784464140048705,1.434335566187066,-0.17354133152840723,HIV,acu
H3K27me3_Tc-Naive,HIV_pre_eDMR_Th-Mem,3.2648234409156845e-06,1.2374129649397128,0.014363486392301021,6.769342780025178e-06,5.169453493923975,0.30732705491697665,HIV,pre
H3K27me3_Tc-Naive,HIV_cro_eDMR_Th-Mem,0.43902951908383525,1.0424554583151522,0.0023958598487293418,0.4876010977009756,0.31193532535689633,0.059985742000236784,HIV,cro
H3K27me3_Tc-Naive,HIV_acu_eDMR_Th-Naive,2.092865003172424e-06,1.31422442047796,0.014785819540849768,4.421469744449394e-06,5.354433342460141,0.39421165516184914,HIV,acu
H3K27me3_Tc-Naive,HIV_pre_eDMR_Th-Naive,4.273759987908253e-41,2.24692455758459,0.042082779763612986,3.985058174683331e-40,39.39956533430311,1.1679516856100458,HIV,pre
H3K27me3_Tc-Naive,HIV_cro_eDMR_Th-Naive,7.743499680142568e-64,2.8306526119444633,0.05295936271431033,1.2354401762409277e-62,61.90817827960831,1.5011347072879035,HIV,cro
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_B-Mem,1.3771804282895609e-08,0.7450213545402811,0.017457553539917025,3.435261230768986e-08,7.464040231888934,-0.42464631676513526,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_B-Mem,6.408500693494954e-09,0.689521305261392,0.018006969804165985,1.6308323359831282e-08,7.7875906859862445,-0.5363329651639375,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_B-Mem,0.8617522227347987,0.9799501264733669,0.0005467719966803935,0.8852502948680577,0.0529339199106601,-0.029219768231436967,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_B-Naive,0.6677745667369008,1.0399072153727584,0.0013459706817865312,0.7098851748934841,0.14881189345421347,0.05645481116139643,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_B-Naive,0.015014314846752882,0.7879757387963837,0.007631282527546887,0.02128688492698894,1.671887887551894,-0.34377688405973794,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_B-Naive,1.294412901030796e-06,0.6628702171816,0.015132522359324684,2.7843050976867285e-06,5.555283177473157,-0.5932016609850869,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_Monocyte,3.054504766279597e-07,1.2361107305767456,0.015716926264319052,6.910606087245829e-07,6.160483861626764,0.30580798539319654,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_Monocyte,3.735362367708535e-14,0.6780632458977531,0.023220088933548086,1.2953825458658957e-13,12.887601958976735,-0.5605082488302775,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_Monocyte,1.8032251147306337e-13,0.5830317701209511,0.02289358869968135,5.999355594980591e-13,12.22189539571199,-0.7783535950857243,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_NK-cell1,1.57979274160791e-07,0.7183208785751548,0.01626210157644643,3.652364870506361e-07,6.437425843040221,-0.47729964566242084,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_NK-cell1,0.7599416872271582,0.9629507159264793,0.0009608912184941423,0.7959828308716307,0.0990962997725397,-0.05446613244473247,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_NK-cell1,1.7290888691533947e-48,2.6257822070297823,0.045967889122792295,1.9759866751208794e-47,46.70421598836225,1.3927472582458083,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_NK-cell2,0.7551878405065746,0.9715142079543414,0.0009771655504446097,0.7919319351791095,0.10131214346909787,-0.04169300016229712,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_NK-cell2,4.449007676270604e-12,0.6753763005034491,0.02134833770675431,1.3788977433739354e-11,10.860467939143266,-0.566236539980877,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_NK-cell2,3.975688476500996e-11,0.5822993331407352,0.020605079985746354,1.1684529410003527e-10,9.932388773965311,-0.7801671283129896,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_Tc-Mem,5.312913427742228e-38,0.5270851715850154,0.039184438808512516,4.505203897139828e-37,36.346285548880516,-0.9238919893911202,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_Tc-Mem,0.05846191155514136,1.0991929987327844,0.00585024751230953,0.07641490447718172,1.1168219254440417,0.1364447201077521,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_Tc-Mem,0.18905339468044183,0.951288249409793,0.003973609284742188,0.22653215836617682,0.6448701370965619,-0.0720455372047652,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_Tc-Naive,0.00021097691955119193,1.2075195504547025,0.011486116451623557,0.0003695386143912162,3.43234017393812,0.27204654733493217,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_Tc-Naive,1.6961291903145096e-12,0.722403424902062,0.021527155690008824,5.359986393058199e-12,11.270836312812312,-0.46912336226030277,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_Tc-Naive,2.1379002920351312e-06,0.8096030719719131,0.01446688822833508,4.509827016553181e-06,5.34584011603716,-0.3047133306577129,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_Th-Mem,3.2438410465260084e-71,0.47792802660630135,0.0530940634108845,5.860380478907649e-70,69.23207418696383,-1.0651347224476957,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_Th-Mem,0.03455411399131656,1.1419636318976771,0.006591454035597281,0.04667369877771566,1.3309277809639979,0.19151670594039316,MRSA,Ctrl
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_Th-Mem,2.1287095450367227e-26,0.5962414558282257,0.032386804158726946,1.241599846208956e-25,24.90601834987987,-0.7460314075177539,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_MSSA_eDMR_Th-Naive,6.83167200400059e-13,0.741449376641716,0.021749775463203284,2.202088306176379e-12,11.65716526932605,-0.4315799006041359,MRSA,MSSA
H3K27me3_Tc-Naive,MRSA_MRSA_eDMR_Th-Naive,0.20570982715668013,0.9503970119718074,0.003846532257320647,0.24484875636379463,0.6111020975094067,-0.07339779454438233,MRSA,MRSA
H3K27me3_Tc-Naive,MRSA_Ctrl_eDMR_Th-Naive,1.6753858404954927e-49,1.8379920973568202,0.0457490645186691,1.969580387606424e-48,47.70562628894399,0.8781305636189848,MRSA,Ctrl
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_B-Mem,0.28700890900700526,1.0589382801504177,0.003298612866280482,0.33250848288142354,0.4781972705966693,0.0826185048016524,BA,Ctrl
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_B-Mem,0.391573775499236,1.071592253359546,0.0026839174002416606,0.439413914775804,0.3571261945373451,0.09975605695347221,BA,unfrequent
H3K27me3_Tc-Naive,BA_frequent_eDMR_B-Mem,0.5152673962975226,1.0563893800689643,0.002039098667931182,0.5630473616646712,0.24945507220992874,0.07914170321092973,BA,frequent
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_B-Naive,2.820945002858573e-16,1.746670765132119,0.025654424060235107,1.0885059869687497e-15,14.963169177922527,0.8046076962489241,BA,Ctrl
H3K27me3_Tc-Naive,BA_frequent_eDMR_B-Naive,0.11736338901842919,0.8372824238704444,0.004923550938973976,0.1460059983890028,0.8356293016557595,-0.25621375432103577,BA,frequent
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_B-Naive,0.5852197144890678,1.0578194921551956,0.0017148876671270073,0.6311356692635312,0.19987727454464566,0.08109346489020951,BA,unfrequent
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_Monocyte,4.324598168746122e-08,1.3227058525271442,0.017004162248542336,1.0422302796085553e-07,6.982036313556629,0.40349226624039763,BA,Ctrl
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_Monocyte,0.08919546496681804,0.8869983464544334,0.005302580561581026,0.11322823943346522,0.9460452454036437,-0.17299667983589617,BA,unfrequent
H3K27me3_Tc-Naive,BA_frequent_eDMR_Monocyte,4.479107606713914e-07,0.695118562215313,0.015719195690517232,1.0025203725525928e-06,5.998906793174339,-0.5246690241996679,BA,frequent
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_NK-cell1,3.549016877492962e-21,0.6172102755955101,0.028898978406401647,1.7072803657367022e-20,19.76769515416697,-0.6961660141399572,BA,Ctrl
H3K27me3_Tc-Naive,BA_frequent_eDMR_NK-cell1,2.4181802404786356e-07,1.5723204793001764,0.016238613332359597,5.507734740075094e-07,6.259026984118768,0.6528953058751901,BA,frequent
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_NK-cell1,0.36853772700825316,1.100780529233916,0.002828016292353418,0.41636840798219477,0.3805222300728955,0.13852685677864443,BA,unfrequent
H3K27me3_Tc-Naive,BA_frequent_eDMR_NK-cell2,0.021775910793433068,0.8181909669557902,0.007187217809480071,0.03019379955951752,1.5200822323262728,-0.28949048530748395,BA,frequent
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_NK-cell2,0.0016185719050050272,1.2570375262272777,0.009873693346210598,0.0025865568589251067,2.5872779702817663,0.33002771904552247,BA,unfrequent
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_NK-cell2,0.33025509540575476,1.0811149430363642,0.0030499857965710477,0.3771055045483627,0.4235371282214505,0.11251991709006234,BA,Ctrl
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_Tc-Mem,1.0791438408047177e-11,1.3596037340036184,0.021000283814641117,3.280490463170048e-11,10.484061220457708,0.443186229202509,BA,Ctrl
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_Tc-Mem,1.0596509505779533e-10,0.7142179433792015,0.019850587204251,3.020373997181011e-10,9.519939277289396,-0.4855637155153171,BA,unfrequent
H3K27me3_Tc-Naive,BA_frequent_eDMR_Tc-Mem,8.706800928240248e-05,0.760571713904057,0.012221174331209759,0.000158875676796779,3.7989425863766897,-0.3948438095727814,BA,frequent
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_Tc-Naive,9.198129707184411e-36,1.8356009840181657,0.03885967113265294,7.337598925503928e-35,34.13444603054694,0.876252485254492,BA,Ctrl
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_Tc-Naive,0.6576131176022277,0.9668395138159003,0.0013845950222249146,0.7005226229996417,0.15457783484607301,-0.048651658998045993,BA,unfrequent
H3K27me3_Tc-Naive,BA_frequent_eDMR_Tc-Naive,5.9938210011464015e-06,0.7310613578638184,0.01408811913145234,1.2133320864936526e-05,4.916020317358413,-0.45193559846206705,BA,frequent
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_Th-Mem,1.255704958297401e-08,1.3028964404252479,0.01759906687490969,3.144221230610664e-08,7.502486904155135,0.38172241711983723,BA,Ctrl
H3K27me3_Tc-Naive,BA_frequent_eDMR_Th-Mem,0.000525793456141516,0.7813359120343113,0.010807832464652377,0.0008833330063177469,3.0538755415614482,-0.3559851695194762,BA,frequent
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_Th-Mem,0.0014281910972343504,0.8116764008518524,0.009919093775152477,0.0022961331757924415,2.639002926450693,-0.3010234265123254,BA,unfrequent
H3K27me3_Tc-Naive,BA_Ctrl_eDMR_Th-Naive,6.383466981914421e-16,1.5051666907932464,0.02512787737141365,2.4232025298669345e-15,14.61561028626373,0.5899232681570699,BA,Ctrl
H3K27me3_Tc-Naive,BA_frequent_eDMR_Th-Naive,0.8060155983310734,1.0174170699245613,0.0007650321918710391,0.8372816087514839,0.0771284481509165,0.024911204629595753,BA,frequent
H3K27me3_Tc-Naive,BA_unfrequent_eDMR_Th-Naive,0.19298203580855042,0.9049970738419041,0.004069720097410303,0.23092992182228583,0.6365197914639805,-0.14401496739936318,BA,unfrequent
H3K27me3_Tc-Naive,OP_Ctrl_eDMR_B-Mem,0.04751238046938627,1.1107362256577016,0.006143319933335495,0.06305045574576401,1.2003117698814607,0.1515162504646909,OP,Ctrl
H3K27me3_Tc-Naive,OP_Med_eDMR_B-Mem,0.0021895152100719463,0.7336698211946633,0.009612853115241442,0.0034501451795073096,2.462162629757935,-0.4467971523856708,OP,Med
H3K27me3_Tc-Naive,OP_High_eDMR_B-Mem,8.819050953489198e-12,0.7265532088920413,0.020843452072606,2.69005688301961e-11,10.570238536458433,-0.46085963785001716,OP,High
H3K27me3_Tc-Naive,OP_Low_eDMR_B-Mem,0.01702083653215596,0.7369077537861574,0.00750878187536866,0.023955431968785447,1.620595993456705,-0.4404440610277878,OP,Low
H3K27me3_Tc-Naive,OP_Ctrl_eDMR_B-Naive,0.059278722476707124,1.1073917867969723,0.005851199900078265,0.07734881631719034,1.1115463280001143,0.1471657269708159,OP,Ctrl
H3K27me3_Tc-Naive,OP_High_eDMR_B-Naive,4.945449445158061e-07,0.7710945122040901,0.01547344471500453,1.1038809254375068e-06,5.95707777100398,-0.37502039436893597,OP,High
H3K27me3_Tc-Naive,OP_Med_eDMR_B-Naive,0.01947676796758267,0.779725163716815,0.007338698280921698,0.027193873502685394,1.5655289269830481,-0.3589624001615964,OP,Med
H3K27me3_Tc-Naive,OP_Low_eDMR_B-Naive,0.016168806147729208,0.752719312545658,0.0075627044516545115,0.0228445984502419,1.6412164713301767,-0.4098161076672737,OP,Low
