feature,DMR,pvalue,odds_ratio,effect_size,fdr,-log10(FDR),log2(odds_ratio)
H3K9me3_Monocyte,gDMR_Tc-Naive,1.1176339876623554e-17,0.701682371767134,0.02440952253036739,3.9647453868898154e-17,16.40178469753157,-0.5111099765739082
H3K9me3_Monocyte,gDMR_Th-Mem,1.709086957559301e-10,0.7630222400859223,0.01741058396866204,4.4898176290476773e-10,9.347771299154092,-0.39020298645919704
H3K9me3_Monocyte,gDMR_Th-Naive,2.9974829413666724e-18,0.7002189902957475,0.02292584527035825,1.0953208342136864e-17,16.960458651490672,-0.51412190596587
H3K27ac_Th-Mem,gDMR_B-Mem,0.13855635801102506,1.0666991171928404,0.005168344799874257,0.18550520659327321,0.7316438964910098,0.0931532939237341
H3K27ac_Th-Mem,gDMR_B-Naive,1.6772149609546777e-11,0.7196916319235,0.03090754439900488,4.631400403545303e-11,10.3342876708452,-0.47454921109739
H3K27ac_Th-Mem,gDMR_Monocyte,0.9454590100071989,0.9967742819034225,0.00019727818090267753,0.9632978592526177,0.01623940485014602,-0.004661249487974948
H3K27ac_Th-Mem,gDMR_NK-cell1,0.7150922827690109,1.0189092319991266,0.0014627025457165336,0.7880608830515631,0.10344022901814909,0.027025536903800725
H3K27ac_Th-Mem,gDMR_NK-cell2,0.0006718330279125775,0.8634782655525581,0.01349798671437394,0.0011578398991684846,2.9363514887214173,-0.21176823047904322
H3K27ac_Th-Mem,gDMR_Tc-Mem,0.033210632703765,1.0459735702381612,0.004553631594604918,0.04775256655038399,1.3210032814893533,0.0648463978868906
H3K27ac_Th-Mem,gDMR_Tc-Naive,1.4033940126114222e-80,0.5636610231897511,0.05420200681347008,1.2400899820530022e-79,78.9065468008932,-0.8271002854266922
H3K27ac_Th-Mem,gDMR_Th-Mem,0.1058065912652762,0.9461338398730736,0.004409831019216052,0.14497024996112656,0.8387211122708491,-0.0798838135813909
H3K27ac_Th-Mem,gDMR_Th-Naive,7.130231166879712e-216,0.41393558804735114,0.08252862763240643,2.3101948980690268e-214,100.0,-1.2725218055067042
H3K4me1_Th-Mem,gDMR_B-Mem,0.003107647791550471,1.1337117154714536,0.010317523748927722,0.004887756720691031,2.310890418455108,0.18105383293059915
H3K4me1_Th-Mem,gDMR_B-Naive,2.824746781239407e-07,0.779432186653863,0.023575624702816128,6.268616144668274e-07,6.202828323135423,-0.35950458605539254
H3K4me1_Th-Mem,gDMR_Monocyte,0.1511867804172901,1.0538550979283057,0.004139195267715883,0.200501938671345,0.6978814237909466,0.0756765141559203
H3K4me1_Th-Mem,gDMR_NK-cell1,0.151407842576921,1.0727802963917679,0.005748524076015485,0.200501938671345,0.6978814237909466,0.10135464481686882
H3K4me1_Th-Mem,gDMR_NK-cell2,0.0015507342226492456,0.8718268440540605,0.012562067690691528,0.0025547689227374015,2.592648375419074,-0.19788646909469618
H3K4me1_Th-Mem,gDMR_Tc-Mem,2.9444484900557294e-10,1.1381791834618913,0.013475058565989005,7.652416931374783e-10,9.116201376064684,0.18672769889443874
H3K4me1_Th-Mem,gDMR_Tc-Naive,9.497140363891851e-79,0.5667978575324311,0.053567924354367254,8.097561783949895e-78,77.09164572966219,-0.8190937899362628
H3K4me1_Th-Mem,gDMR_Th-Mem,0.006269576587098647,0.9090792159869912,0.007452744147244151,0.009581805727452649,2.018552638774327,-0.13752208041061542
H3K4me1_Th-Mem,gDMR_Th-Naive,1.4589749026662096e-220,0.41451382169339657,0.08342886772203964,5.454321559198291e-219,100.0,-1.2705078866378328
H3K4me1_Tc-Mem,gDMR_B-Mem,9.084673264459201e-06,1.165066397814539,0.015485216920822985,1.8320129487664613e-05,4.737071461040467,0.22041217725560208
H3K4me1_Tc-Mem,gDMR_B-Naive,3.697669968411165e-09,0.7929497829089392,0.027076078056497282,9.215731305886288e-09,8.035470196038053,-0.33469859118035067
H3K4me1_Tc-Mem,gDMR_Monocyte,0.468156358140853,1.0227521811692606,0.0020921081144897446,0.5495748552088274,0.2599731458427362,0.03245661398833533
H3K4me1_Tc-Mem,gDMR_NK-cell1,0.23025322003294985,1.0500965296513838,0.004807372804001147,0.2960398543280784,0.5286498181652716,0.07052195308027087
H3K4me1_Tc-Mem,gDMR_NK-cell2,0.0008459306232883433,0.8879821006107023,0.013245907405784196,0.001432481822014407,2.843910880459299,-0.1713974989656282
H3K4me1_Tc-Mem,gDMR_Tc-Mem,0.11698062723303151,1.0278514016998985,0.0033519892387413783,0.15880610289176905,0.7991328117244761,0.039631706626451206
H3K4me1_Tc-Mem,gDMR_Tc-Naive,3.6020188552982674e-109,0.5682408889476823,0.06329058585543447,4.269710155304775e-108,100.0,-0.8154254475210949
H3K4me1_Tc-Mem,gDMR_Th-Mem,4.028039369045822e-08,0.8548250982092608,0.01496803667457691,9.45713590993367e-08,7.0242403696070355,-0.2262988278226403
H3K4me1_Tc-Mem,gDMR_Th-Naive,5.355019355756518e-258,0.44194292770441546,0.09029526055284094,3.253174258622084e-256,100.0,-1.178068022180435
H3K4me1_B-Mem,gDMR_B-Mem,0.037195640409361165,1.097920818944952,0.007270388646998062,0.05316788599691037,1.2743506072827473,0.13477401223511393
H3K4me1_B-Mem,gDMR_B-Naive,1.906988803105387e-10,0.7268285921688494,0.029240769189882568,4.98277719521085e-10,9.302528531864427,-0.46031292109292093
H3K4me1_B-Mem,gDMR_Monocyte,0.08987010808657254,0.9364941326343387,0.004891078491912783,0.12443553427371583,0.9050555831876004,-0.09465813922935634
H3K4me1_B-Mem,gDMR_NK-cell1,0.5335225629760523,0.9677626329013733,0.002494986251885247,0.6115376547319844,0.21357679661814227,-0.04727485971133309
H3K4me1_B-Mem,gDMR_NK-cell2,0.0006992606852961393,0.8552644209823986,0.013454509132394515,0.0011966221586405764,2.922042959302574,-0.22555756978557742
H3K4me1_B-Mem,gDMR_Tc-Mem,2.5971960218496604e-14,1.1760714198998765,0.016287570006833466,7.938599161125377e-14,13.10025612607,0.23397567412556516
H3K4me1_B-Mem,gDMR_Tc-Naive,1.342983243244796e-50,0.6178394830177246,0.042653600601712666,8.261896914138871e-50,49.082920228132124,-0.6946960255829387
H3K4me1_B-Mem,gDMR_Th-Mem,2.7727672291487605e-08,0.8126804864238903,0.015146882885235448,6.573487187152671e-08,7.18220417924386,-0.29923984130237885
H3K4me1_B-Mem,gDMR_Th-Naive,1.6043949423143556e-151,0.45550865045602473,0.0690001097240477,3.118943767859107e-150,100.0,-1.1344496427228123
H3K27ac_B-Naive,gDMR_B-Mem,0.0020976653802883462,1.1395741001040438,0.010733312411317404,0.0033757131616560807,2.471634462994943,0.1884947380098616
H3K27ac_B-Naive,gDMR_B-Naive,1.3358264197835447e-10,0.7344033112741736,0.02949047494953436,3.5283241305152325e-10,9.452431525119545,-0.44535553130440564
H3K27ac_B-Naive,gDMR_Monocyte,0.3413962400002386,0.9644618141293232,0.0027436279006337857,0.42652589367639065,0.3700545984016902,-0.052203976008361026
H3K27ac_B-Naive,gDMR_NK-cell1,0.15864934230046812,1.0703727281016957,0.005648555635582158,0.20838805502169597,0.6811271787834582,0.09811326330644664
H3K27ac_B-Naive,gDMR_NK-cell2,0.012683378850020069,0.8932870505798827,0.009892970974098152,0.018908350064753842,1.7233463658686181,-0.16280424663732798
H3K27ac_B-Naive,gDMR_Tc-Mem,0.4644567861498621,0.9844351790378613,0.0015642475871720666,0.5491337573564281,0.2603218577238986,-0.022631881101218432
H3K27ac_B-Naive,gDMR_Tc-Naive,1.0952331123140312e-60,0.588057190022033,0.04685616476289663,7.604047036923131e-60,59.11895520535039,-0.7659716273274182
H3K27ac_B-Naive,gDMR_Th-Mem,3.891641325683345e-07,0.8394557603558594,0.013835308605733168,8.596989474009572e-07,6.065653605003324,-0.25247379830988814
H3K27ac_B-Naive,gDMR_Th-Naive,7.166880533612157e-125,0.49195901670477477,0.06254919172792148,1.0244423350986789e-123,100.0,-1.0233899599316147
H3K4me1_B-Naive,gDMR_B-Mem,0.08670845274438804,1.0638940516450321,0.005977287591038861,0.12040088009649311,0.9193703384963543,0.08935448657507532
H3K4me1_B-Naive,gDMR_B-Naive,2.4288135305269565e-19,0.7000472216469684,0.04128528569473667,9.221901373719536e-19,18.035179526779203,-0.5144758526324442
H3K4me1_B-Naive,gDMR_Monocyte,0.9020437049862111,0.9957820068211861,0.0003549319859797692,0.9339688534510857,0.02966760663914728,-0.0060981478750168775
H3K4me1_B-Naive,gDMR_NK-cell1,0.8899456204147035,1.006342607253639,0.0005544777002216937,0.9241742981229614,0.03424611365607677,0.009121551304796104
H3K4me1_B-Naive,gDMR_NK-cell2,0.002305730346106504,0.8919571884609664,0.01209656846500612,0.003674049010517249,2.434855054656441,-0.16495362855039833
H3K4me1_B-Naive,gDMR_Tc-Mem,0.6079554950769963,1.00933504945644,0.001096950242897124,0.679233035879127,0.16798119945565415,0.013405157548516152
H3K4me1_B-Naive,gDMR_Tc-Naive,1.2420869628714573e-91,0.5780654072729902,0.0578842571622372,1.2576130499073507e-90,89.90045296472599,-0.7906953540477842
H3K4me1_B-Naive,gDMR_Th-Mem,3.585020234822993e-17,0.7765274089567781,0.022973668635731657,1.2534675065640105e-16,15.90188691970565,-0.36489124681291296
H3K4me1_B-Naive,gDMR_Th-Naive,1.7733314058638735e-227,0.44672838163731504,0.08473909395640966,7.181992193748688e-226,100.0,-1.1625301797432095
H3K27ac_Th-Naive,gDMR_B-Mem,0.0018424837879554648,1.1422500176382844,0.010867544000294556,0.003004856110558241,2.522176319630204,0.19187846482402843
H3K27ac_Th-Naive,gDMR_B-Naive,1.4870293718262908e-14,0.6857614148643533,0.03530133486942411,4.632668427612675e-14,13.334168782294423,-0.5442213631858354
H3K27ac_Th-Naive,gDMR_Monocyte,0.0687695235900014,0.9316325003401694,0.005248224013559571,0.09659534238364358,1.0150438138106823,-0.10216712551706521
H3K27ac_Th-Naive,gDMR_NK-cell1,0.7830284049013602,1.0149911965167076,0.0011034601560214652,0.845670677293469,0.07279872783420413,0.021467214310187416
H3K27ac_Th-Naive,gDMR_NK-cell2,0.01049302826504343,0.8937428893363537,0.010157332667692507,0.015691113036341867,1.8043462489945328,-0.16206823621805094
H3K27ac_Th-Naive,gDMR_Tc-Mem,0.2463398473191143,1.0254773600669462,0.0024789342259325113,0.31422878161965756,0.5027540384999654,0.036295641130595004
H3K27ac_Th-Naive,gDMR_Tc-Naive,1.1045715649749028e-78,0.5639408296269725,0.05354506058616894,9.2555479409966e-78,77.03359786532738,-0.8263842962383717
H3K27ac_Th-Naive,gDMR_Th-Mem,0.004467830302736795,0.9050162786592364,0.007751994999225739,0.006915176837993893,2.160196709439999,-0.14398435249291594
H3K27ac_Th-Naive,gDMR_Th-Naive,1.8354853084012878e-232,0.3962843922712792,0.0856711992573194,8.920458598830258e-231,100.0,-1.3353919472540392
H3K36me3_Th-Naive,gDMR_B-Mem,6.462372836321671e-14,1.4172518787950874,0.02616418128200358,1.9629457490327074e-13,12.707091703059858,0.503096181682694
H3K36me3_Th-Naive,gDMR_B-Naive,0.7856174987012777,1.0169115646462703,0.0012488770458263666,0.846585597270113,0.0723291243327403,0.02419422118773639
H3K36me3_Th-Naive,gDMR_Monocyte,0.25107675580699734,1.0530682883571723,0.0033097881963444022,0.3194327312099495,0.49562058520579777,0.07459899389433483
H3K36me3_Th-Naive,gDMR_NK-cell1,2.4297092804892235e-09,1.4054400115485408,0.023906951525969986,6.118335286620531e-09,8.213366727230508,0.49102187642305345
H3K36me3_Th-Naive,gDMR_NK-cell2,0.059406819367446656,1.1064777761997215,0.007482308349795357,0.08368612815240312,1.0773465248758751,0.14597447464688987
H3K36me3_Th-Naive,gDMR_Tc-Mem,0.9862609565927923,1.000789167768047,3.682243576458971e-05,0.9944456948217781,0.00241892805808169,0.0011380794166358647
H3K36me3_Th-Naive,gDMR_Tc-Naive,8.250673513796793e-09,0.8012753599199736,0.016432207128740772,2.035445344012813e-08,7.6913405548479945,-0.31962998193688374
H3K36me3_Th-Naive,gDMR_Th-Mem,0.7372602375949191,1.0137110990400038,0.000914732562707402,0.8106526594369473,0.09116518820835216,0.019646552372118622
H3K36me3_Th-Naive,gDMR_Th-Naive,5.254153340215757e-16,0.7375998890774511,0.021330851847212343,1.7610472574792127e-15,14.754228989639156,-0.4390896560770301
H3K4me1_Th-Naive,gDMR_B-Mem,9.789695969069563e-06,1.1553467873378431,0.015428972977996048,1.96602985163959e-05,4.706409892249598,0.20832595404747273
H3K4me1_Th-Naive,gDMR_B-Naive,6.967628579775213e-15,0.7472494363384412,0.03574404889041211,2.2726627448125863e-14,13.64346500727284,-0.4203381912302854
H3K4me1_Th-Naive,gDMR_Monocyte,0.9651104880155412,0.9983257695093132,0.00012613940077427685,0.9771743691157355,0.010027932915942766,-0.002417428257421559
H3K4me1_Th-Naive,gDMR_NK-cell1,0.44524347955172605,1.0300113619332503,0.0030589126751514833,0.5316666610863362,0.27436057188478236,0.042660251694267196
H3K4me1_Th-Naive,gDMR_NK-cell2,0.0009352131778672875,0.8940306264700879,0.013134826464366945,0.0015672882911844889,2.804851110899127,-0.16160384077217135
H3K4me1_Th-Naive,gDMR_Tc-Mem,0.8746774836081092,1.00275925226862,0.0003372572012712608,0.9141790473839592,0.03896873678745247,0.00397527768617823
H3K4me1_Th-Naive,gDMR_Tc-Naive,6.635549662464857e-118,0.5730673299504064,0.06581841921633731,8.957992044327558e-117,100.0,-0.803223443027312
H3K4me1_Th-Naive,gDMR_Th-Mem,7.749086287531448e-10,0.8461552613253701,0.016768595370001377,2.0032212424150446e-09,8.698271083130846,-0.24100568663379307
H3K4me1_Th-Naive,gDMR_Th-Naive,0.0,0.4238467344538432,0.1013686967008237,0.0,100.0,-1.2383854230632827
H3K27me3_Tc-Naive,gDMR_B-Mem,0.3595806994628138,0.9699561604042553,0.003196793226597129,0.4446723153662277,0.35195990823478224,-0.04400855232642278
H3K27me3_Tc-Naive,gDMR_B-Naive,5.325122774385505e-25,0.6842115857287474,0.04741454244771863,2.4415185550484488e-24,23.612339970816873,-0.5474855614744848
H3K27me3_Tc-Naive,gDMR_Monocyte,0.42272705325449766,1.0232852000426893,0.0023118988976408863,0.5123325383583189,0.2904480611044909,0.033208294978969544
H3K27me3_Tc-Naive,gDMR_NK-cell1,0.7136193918308769,1.0138144126283186,0.0014706121259039661,0.7880608830515631,0.10344022901814909,0.01979357888378467
H3K27me3_Tc-Naive,gDMR_NK-cell2,2.5060490812788884e-07,0.8372244940590567,0.020469301980323734,5.612626053002487e-07,6.250833892134071,-0.2563135748123661
H3K27me3_Tc-Naive,gDMR_Tc-Mem,9.161922207731802e-127,0.6582730683070053,0.05121374818279809,1.3493012705932292e-125,100.0,-0.603241920395021
H3K27me3_Tc-Naive,gDMR_Tc-Naive,1.8868196242570928e-148,0.5229662629778499,0.07398464000098644,3.396275323662767e-147,100.0,-0.9352102149628728
H3K27me3_Tc-Naive,gDMR_Th-Mem,1.589545207318176e-35,0.7143887949915501,0.03391838595401347,8.306655599533695e-35,34.08057379535187,-0.48521864255938335
H3K27me3_Tc-Naive,gDMR_Th-Naive,1.748890300774886e-291,0.42468181627475204,0.09602279715278715,2.124901715441486e-289,100.0,-1.2355457571741626
H3K4me1_Tc-Naive,gDMR_B-Mem,0.00028371884557751965,1.1222163932278006,0.012665296681925522,0.0004995918802560672,3.301384628721923,0.1663508928232419
H3K4me1_Tc-Naive,gDMR_B-Naive,3.756867671693541e-15,0.7511294715449482,0.036100878454830614,1.233674113812879e-14,13.908799547972501,-0.4128664896023187
H3K4me1_Tc-Naive,gDMR_Monocyte,0.8674612874325454,1.0050927718677791,0.0004812516981480798,0.9105533168298424,0.04069461930666549,0.007328670893241594
H3K4me1_Tc-Naive,gDMR_NK-cell1,0.1237577151507793,1.058591193326088,0.006167726955428425,0.16707291545355205,0.7770939488047017,0.08214555700944949
H3K4me1_Tc-Naive,gDMR_NK-cell2,3.977338504076193e-05,0.8732162172051462,0.016307941051070612,7.492195786748177e-05,4.125390882125236,-0.19558917085253988
H3K4me1_Tc-Naive,gDMR_Tc-Mem,1.8347304578632484e-06,0.924872345519701,0.01020159519902911,3.893794770836413e-06,5.4096269424518635,-0.11267384190141522
H3K4me1_Tc-Naive,gDMR_Tc-Naive,2.5440789315260483e-138,0.5545125186884038,0.0713798149926988,4.263525381798826e-137,100.0,-0.8507080638136175
H3K4me1_Tc-Naive,gDMR_Th-Mem,1.823111322910672e-11,0.8383896095970427,0.018321525759240904,5.0058310900259124e-11,10.300523808724458,-0.2543072576347422
H3K4me1_Tc-Naive,gDMR_Th-Naive,0.0,0.4318835097954136,0.10101299324740234,0.0,100.0,-1.2112858623677951
H3K36me3_NK-cell1,gDMR_B-Mem,1.1280497234112754e-49,1.6070853010694677,0.05170325777807686,6.768298340467653e-49,48.16952050623925,0.684446506588525
H3K36me3_NK-cell1,gDMR_B-Naive,0.14947190859722284,1.0569642407231001,0.006617983777714203,0.1990228700773981,0.7010970151595356,0.0799265682020219
H3K36me3_NK-cell1,gDMR_Monocyte,0.8255338431332175,0.9924858628672467,0.0006356738291977963,0.8817790060719642,0.054640245332373216,-0.010881542472143544
H3K36me3_NK-cell1,gDMR_NK-cell1,1.1534595132168771e-14,1.3975539884958257,0.030939326727799518,3.6639302184536094e-14,13.436052806300347,0.48290401647148595
H3K36me3_NK-cell1,gDMR_NK-cell2,5.137019101733054e-08,1.215089838398493,0.021617356440140047,1.1776373978501245e-07,6.928988411038123,0.28106298430059873
H3K36me3_NK-cell1,gDMR_Tc-Mem,5.03568305813784e-22,1.189265596092878,0.020629584794915553,2.1097775571163712e-21,20.675763331815812,0.2500709450046482
H3K36me3_NK-cell1,gDMR_Tc-Naive,2.9621138900851885e-11,0.842413169677999,0.018956053189929153,8.042387433415652e-11,10.094615009056836,-0.24740010429697135
H3K36me3_NK-cell1,gDMR_Th-Mem,8.366663752076602e-08,1.150331480713885,0.014611993949850225,1.9000927960323497e-07,6.721225188615235,0.2020496495804876
H3K36me3_NK-cell1,gDMR_Th-Naive,2.6579025704281347e-25,0.7761147551530791,0.027351828153268323,1.2302291897410225e-24,23.910013972652006,-0.3656581119979237
H3K4me1_NK-cell1,gDMR_B-Mem,0.09619024740562176,1.0659108246755773,0.005804874945618783,0.13243189869442543,0.8780073943645463,0.09208674562074294
H3K4me1_NK-cell1,gDMR_B-Naive,3.4116307987786487e-11,0.752236195041594,0.03042975125603237,9.160511426554825e-11,10.038080279221843,-0.41074236927129887
H3K4me1_NK-cell1,gDMR_Monocyte,0.33741571842061246,1.0317188253439846,0.0027663341363711757,0.42263927616602487,0.37403014611576596,0.04504984619459782
H3K4me1_NK-cell1,gDMR_NK-cell1,0.993091589574504,0.9987065361520653,3.4695741009551156e-05,0.9992598603172028,0.0003215575935287964,-0.001867281770222707
H3K4me1_NK-cell1,gDMR_NK-cell2,1.240780482803424e-05,0.8476289170041952,0.01734586034473687,2.4315294945260645e-05,4.6141204580586965,-0.23849528855183585
H3K4me1_NK-cell1,gDMR_Tc-Mem,5.166754328271564e-07,1.0972313258860393,0.010734445088641922,1.1362183726425249e-06,5.944538192463482,0.13386771674040246
H3K4me1_NK-cell1,gDMR_Tc-Naive,5.306686995430141e-93,0.575158693708389,0.05832433715110114,5.606630173432714e-92,91.25129809004642,-0.7979680257198398
H3K4me1_NK-cell1,gDMR_Th-Mem,1.0324342092416928e-06,0.860355418116134,0.013320444359053033,2.2300578919620565e-06,5.651683862587121,-0.21699532573907365
H3K4me1_NK-cell1,gDMR_Th-Naive,1.3322877955408375e-229,0.43913094249576523,0.08513752189925723,5.886289714844064e-228,100.0,-1.187276900180592
H3K36me3_Th-Mem,gDMR_B-Mem,5.4926024198770336e-17,1.5122521931969826,0.029225301299588984,1.9067176971858844e-16,15.719713602512478,0.596698753008019
H3K36me3_Th-Mem,gDMR_B-Naive,0.0020305974146326154,1.192224810962239,0.014167654225432981,0.003289567811704837,2.4828611565549337,0.25365630214199814
H3K36me3_Th-Mem,gDMR_Monocyte,0.9715936638964335,0.997156374344783,0.00010268911086621331,0.9816933901323632,0.008024133156078384,-0.004108328677683048
H3K36me3_Th-Mem,gDMR_NK-cell1,1.3798174885608888e-05,1.3306617555169076,0.017419157742038702,2.6931377487573972e-05,4.569741432702388,0.41214389532640394
H3K36me3_Th-Mem,gDMR_NK-cell2,0.007960464431422514,1.1603860349125343,0.010532796050373243,0.012054891303776892,1.9188367012038001,0.2146048381152257
H3K36me3_Th-Mem,gDMR_Tc-Mem,6.459730321407484e-24,1.3080638832970295,0.02156429643216591,2.828314356940574e-23,22.548472321927008,0.38743300097760514
H3K36me3_Th-Mem,gDMR_Tc-Naive,0.008238625855026237,0.9015977939788377,0.0075332489805832355,0.012434696166281836,1.9053648219677723,-0.14944410934582258
H3K36me3_Th-Mem,gDMR_Th-Mem,5.5179805955853145e-06,1.1951653090689018,0.012389882409794077,1.1267809115354887e-05,4.948160518879222,0.2572101781054116
H3K36me3_Th-Mem,gDMR_Th-Naive,7.55064204430747e-08,0.8200211883408947,0.01415188731532741,1.7228225509546623e-07,6.763759452157247,-0.2862669072061457
H3K36me3_B-Mem,gDMR_B-Mem,1.7297066594821535e-20,1.5815392705024693,0.03237333265115952,6.725099492066613e-20,19.172301286264453,0.6613293792228487
H3K36me3_B-Mem,gDMR_B-Naive,0.052666249541322235,1.1234848658415058,0.0088964379236108,0.07462331567662568,1.1271254582157055,0.16798069049693298
H3K36me3_B-Mem,gDMR_Monocyte,0.9332252439960248,0.9947307161422073,0.00024162263695309027,0.9568511995402279,0.01915559434762821,-0.0076220687951114195
H3K36me3_B-Mem,gDMR_NK-cell1,2.418085386607634e-07,1.3840059362553716,0.02069253240075342,5.440692119867177e-07,6.264345849434279,0.4688501309716169
H3K36me3_B-Mem,gDMR_NK-cell2,0.002139777539234685,1.1868203249421125,0.012185387109971042,0.0034208285660133446,2.4658686898313,0.2471015390778577
H3K36me3_B-Mem,gDMR_Tc-Mem,9.585845618819795e-15,1.2300435216007037,0.016560576349289546,3.085245675991007e-14,13.510710247682907,0.2987093621390673
H3K36me3_B-Mem,gDMR_Tc-Naive,2.301352691515457e-06,0.8290470645255519,0.013471880507506757,4.759393225857498e-06,5.322448411871757,-0.27047408987289406
H3K36me3_B-Mem,gDMR_Th-Mem,0.00013255062379712552,1.1611208385748875,0.010420198070266708,0.00024127192196780152,3.617493216193019,0.21551812219567584
H3K36me3_B-Mem,gDMR_Th-Naive,2.1164058273831264e-06,0.8373157334785806,0.012479280967911987,4.395612103026494e-06,5.356980639485122,-0.2561563607233329
H3K27ac_NK-cell2,gDMR_B-Mem,0.009068544171053591,1.122439071912453,0.009105245897225367,0.013602816256580387,1.866371168242048,0.16663713491259838
H3K27ac_NK-cell2,gDMR_B-Naive,1.31566342431949e-12,0.7014335344364104,0.032564920503601276,3.78350546875309e-12,11.42210563395819,-0.5116216896621846
H3K27ac_NK-cell2,gDMR_Monocyte,0.17729933928160968,0.9488184167790389,0.0038905152480955187,0.2310120077503011,0.6363654453712275,-0.07579608169619023
H3K27ac_NK-cell2,gDMR_NK-cell1,0.46665070326791114,0.9628885168611223,0.0029169425673346485,0.5491337573564281,0.2603218577238986,-0.054559322241307294
H3K27ac_NK-cell2,gDMR_NK-cell2,0.00011727692195046883,0.8465353508680858,0.015287730042407948,0.000214272872435819,3.669032808413031,-0.2403577793273593
H3K27ac_NK-cell2,gDMR_Tc-Mem,0.8176356648707761,1.0052872705362725,0.0004930709794900849,0.8752663725268661,0.057859756676533085,0.007607824346272184
H3K27ac_NK-cell2,gDMR_Tc-Naive,9.33965868485721e-72,0.5654535771712004,0.05107353229773915,6.877385031576673e-71,70.16257666092653,-0.8225195087519239
H3K27ac_NK-cell2,gDMR_Th-Mem,4.194040450941933e-05,0.8633999340523163,0.011169609291125359,7.869898297906484e-05,4.10403087995903,-0.21189911228303804
H3K27ac_NK-cell2,gDMR_Th-Naive,9.741303693865961e-150,0.4609511582048792,0.06858732904897478,1.8208744596995605e-148,100.0,-1.1173142022557532
H3K4me1_NK-cell2,gDMR_B-Mem,0.021885767290763806,1.0859052068865518,0.007998730367115969,0.03213438943598553,1.4930299474138091,0.11889816987931683
H3K4me1_NK-cell2,gDMR_B-Naive,1.0231682621645557e-16,0.7131881298209246,0.03811777516775987,3.526665073843788e-16,15.45263578317012,-0.48764540368973613
H3K4me1_NK-cell2,gDMR_Monocyte,0.8294083284578562,1.0071806981788507,0.0006213339163474592,0.8839746658563994,0.05356018140822776,0.010322540325564008
H3K4me1_NK-cell2,gDMR_NK-cell1,0.42769247089392615,0.9673042850229862,0.00317823558589082,0.5152560343902118,0.28797691330513087,-0.04795830504068319
H3K4me1_NK-cell2,gDMR_NK-cell2,1.3114801253279022e-06,0.8398929977117412,0.019202217634731022,2.8202625703954004e-06,5.5497104563737745,-0.2517225545003517
H3K4me1_NK-cell2,gDMR_Tc-Mem,0.11096944470337451,0.9715704544118946,0.00340817820217881,0.15106764741131656,0.820828534040613,-0.041609476796615856
H3K4me1_NK-cell2,gDMR_Tc-Naive,1.2474915659502157e-113,0.54650855410056,0.06459378069679961,1.5954760553994862e-112,100.0,-0.8716840173582069
H3K4me1_NK-cell2,gDMR_Th-Mem,9.156662046655367e-14,0.8008640390531488,0.0203201299373298,2.7640607171891357e-13,12.55845242119271,-0.32037075466639786
H3K4me1_NK-cell2,gDMR_Th-Naive,1.2883719183030231e-234,0.4439086280465814,0.08607078436774114,6.957208358836326e-233,100.0,-1.1716653449559506
H3K36me3_B-Naive,gDMR_B-Mem,5.358050285100284e-16,1.526010238457919,0.028274297787402047,1.783570163396396e-15,14.74870980139346,0.6097646416763193
H3K36me3_B-Naive,gDMR_B-Naive,0.0014657456214031994,1.2153344122111773,0.014606868494870896,0.0024312367645117914,2.614172745593514,0.2813533413671015
H3K36me3_B-Naive,gDMR_Monocyte,0.4134318781179186,1.0440782261807877,0.0023585294951670457,0.5035786786097955,0.29793266609026214,0.062229807975969505
H3K36me3_B-Naive,gDMR_NK-cell1,0.0006796921413870813,1.266644514324431,0.013614770771121349,0.0011672451615339983,2.932837917631417,0.3410116867663154
H3K36me3_B-Naive,gDMR_NK-cell2,0.0021162640013847353,1.1999374354705559,0.012198479007169005,0.003394403645785417,2.469236514783852,0.2629591859259321
H3K36me3_B-Naive,gDMR_Tc-Mem,9.057193726126773e-15,1.2436515338748095,0.01657598328870949,2.9345307672650746e-14,13.53246133273981,0.31458230478068805
H3K36me3_B-Naive,gDMR_Tc-Naive,0.941948453009462,0.9962781662252833,0.00020762778163881625,0.9632978592526177,0.01623940485014602,-0.005379488131432448
H3K36me3_B-Naive,gDMR_Th-Mem,0.0002670733260984253,1.1625593679311543,0.00993932201779,0.0004719914053957625,3.326065909465866,0.21730439160381337
H3K36me3_B-Naive,gDMR_Th-Naive,4.37217651822382e-08,0.8026632851999101,0.014408656972471687,1.011846565646084e-07,6.994885338034989,-0.31713318640875277
H3K27ac_Tc-Naive,gDMR_B-Mem,5.078476965919583e-05,1.1656891006644736,0.014138686372070077,9.456474350333016e-05,4.024270751081558,0.22118306063269516
H3K27ac_Tc-Naive,gDMR_B-Naive,1.3017768657347687e-12,0.7356533006021807,0.03257165957890447,3.765854504447009e-12,11.424136463165992,-0.44290208315183033
H3K27ac_Tc-Naive,gDMR_Monocyte,0.48148491026963036,0.9761931906494963,0.0020299178806699736,0.5625040057476932,0.24987438047362265,-0.03476140651416112
H3K27ac_Tc-Naive,gDMR_NK-cell1,0.5439226756374471,0.9721562921981243,0.0024318903486740097,0.6219915773171748,0.20621549625683488,-0.04073982235982261
H3K27ac_Tc-Naive,gDMR_NK-cell2,0.0013082314999216481,0.8823898567425726,0.012757145872503673,0.00217739900329425,2.662061980214324,-0.1805118879463906
